bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
3,4.0,2029,3063,2.0,0,0,5,7,1550,479,1945,0,98151,47.7569,-122.0572,1707,2409,645000
4,4.0,2228,6989,2.0,0,0,3,12,2026,202,1943,0,98108,47.4904,-122.1734,2154,7743,739000
5,5.0,2037,1402,1.0,0,0,4,5,1551,486,1966,0,98153,47.5912,-121.9971,1657,1178,679000
3,2.0,1538,7085,2.5,0,0,3,7,1343,195,1990,0,98060,47.6882,-121.864,1387,5898,585000
3,3.0,1816,3588,1.0,0,1,4,8,1163,653,1951,0,98037,47.1585,-121.7499,1599,3876,598000
4,5.0,2351,2671,3.0,0,0,4,10,1536,815,1933,0,98196,47.2185,-121.4859,2341,3113,812000
4,5.0,1896,2675,1.0,0,1,1,8,1244,652,1961,0,98077,47.3033,-121.408,1525,3442,623000
4,4.0,1226,3587,3.0,0,0,4,8,758,468,2008,0,98146,47.434,-121.9449,1312,4166,558000
4,4.0,2257,6674,1.0,0,0,4,5,1843,414,1920,0,98126,47.3422,-122.3936,2578,5302,604000
3,2.0,1334,1720,1.0,0,2,3,7,1224,110,2006,0,98029,47.4541,-121.5435,1444,1437,563000
4,4.0,1495,3577,1.0,0,0,5,6,1262,233,1923,1997,98108,47.2301,-121.9274,1685,4138,460000
2,3.0,500,4754,2.0,0,0,5,9,500,0,1943,0,98030,47.5775,-121.8443,529,4831,528000
3,3.0,1944,2040,2.5,0,4,3,8,1696,248,2013,0,98119,47.139,-121.785,1950,1790,625000
1,1.0,939,20688,1.5,0,3,4,8,691,248,1940,0,98102,47.353,-121.6986,833,20338,502000
3,3.0,1632,2483,3.0,0,2,5,8,1215,417,1928,0,98007,47.2253,-121.4319,1488,3101,693000
3,3.0,2117,2877,2.0,0,0,3,7,1536,581,2002,0,98169,47.611,-121.3574,1963,3318,672000
3,3.0,1891,2247,2.0,1,0,3,6,1673,218,1905,0,98074,47.7186,-121.3718,1542,2181,690000
4,4.0,2585,20719,2.5,0,3,3,6,1718,867,1955,0,98037,47.1552,-121.5286,3012,26693,791000
3,2.0,1282,7649,1.0,0,0,4,6,776,506,1913,0,98027,47.6495,-121.4329,1487,9002,459000
3,3.0,1690,2323,1.5,0,3,4,8,1417,273,1949,0,98021,47.727,-122.4404,1425,1634,720000
2,2.0,815,11908,3.0,0,0,3,6,796,19,1977,0,98043,47.7818,-121.4811,833,9138,472000
3,3.0,1631,5771,3.0,0,0,5,8,1376,255,2000,0,98051,47.5056,-122.4133,1610,5958,641000
2,2.0,1225,6038,3.0,0,4,4,8,1119,106,1951,0,98093,47.3292,-121.6046,1315,5494,512000
2,3.0,1488,3731,3.0,0,0,4,7,1293,195,1987,2012,98071,47.3254,-122.2968,1549,4431,568000
4,5.0,2114,2699,1.0,0,0,2,6,1689,425,1976,0,98013,47.3653,-122.0679,1796,3340,641000
4,4.0,2287,6440,2.5,0,0,3,6,2029,258,1900,0,98109,47.5289,-122.279,2433,5438,591000
4,5.0,2311,3178,1.5,0,0,4,6,2148,163,1911,0,98181,47.4432,-121.9678,2412,3680,726000
3,2.0,2346,21024,3.0,0,0,3,8,1618,728,2014,0,98191,47.5575,-122.0059,2375,21471,712000
3,2.0,1605,1780,2.0,0,0,4,5,1179,426,2005,0,98114,47.1275,-122.4423,1542,1665,554000
5,5.0,2218,16796,2.0,0,0,4,8,1529,689,1923,0,98185,47.1741,-121.5034,2622,19686,708000
3,4.0,1774,4496,2.0,0,2,3,8,1385,389,1936,0,98153,47.7836,-121.475,2022,4671,695000
3,4.0,1459,6243,1.0,0,0,4,6,1392,67,1983,0,98125,47.7968,-121.555,1509,6750,572000
1,1.0,1345,9571,1.0,0,4,3,8,993,352,1969,0,98105,47.6227,-121.4829,1079,7057,633000
3,4.0,1615,2968,2.5,0,0,3,8,1211,404,1975,0,98141,47.2795,-121.5989,1571,3121,650000
3,3.0,1530,9812,2.5,0,0,2,8,1445,85,1984,0,98037,47.7674,-121.375,1653,8639,577000
3,4.0,1559,1000,1.0,0,0,3,6,1257,302,1902,0,98158,47.2496,-121.8083,1320,996,459000
3,3.0,1916,2763,2.0,0,1,3,6,1560,356,1926,0,98140,47.612,-121.8008,1844,2302,676000
3,4.0,1653,2347,2.0,0,4,4,6,1561,92,2009,0,98193,47.1807,-121.4681,1449,2508,590000
4,3.0,1907,1803,1.5,0,2,4,7,1518,389,1952,0,98018,47.5542,-122.0807,1784,1422,666000
4,4.0,2600,4138,1.0,0,0,3,8,2269,331,1999,0,98122,47.6317,-122.4399,2108,3202,744000
4,3.0,1843,6692,2.5,0,0,4,8,1169,674,1916,0,98085,47.7017,-121.6002,1568,5441,692000
4,4.0,2111,8622,2.0,0,2,2,9,1417,694,2012,0,98117,47.614,-122.1945,2073,10264,671000
6,5.0,3096,5959,2.0,0,3,3,5,2358,738,2009,1977,98118,47.7464,-121.9309,3589,4291,920000
1,1.0,500,2885,2.0,0,4,4,4,500,0,1914,0,98062,47.4646,-122.2115,500,3282,402000
2,3.0,1444,6603,1.0,0,0,4,8,1424,20,1938,0,98024,47.5742,-121.5075,1417,4846,581000
1,1.0,583,5429,2.0,0,4,4,6,576,7,1903,0,98060,47.3587,-121.35,650,5728,369000
4,4.0,2347,10393,1.0,0,0,3,7,2207,140,1916,0,98145,47.1073,-122.434,2129,12099,479000
5,5.0,2211,9150,1.0,0,0,4,7,1606,605,2001,0,98106,47.6297,-122.22,1853,7674,692000
2,1.0,1508,5036,2.0,0,0,4,5,1486,22,1910,0,98060,47.7089,-122.2725,1333,4117,514000
5,5.0,2832,2398,3.0,0,0,5,8,2480,352,1911,0,98009,47.2217,-121.6922,3162,2095,800000
2,3.0,1558,2915,1.5,0,2,3,6,1180,378,2010,0,98180,47.12,-121.9856,1668,3264,562000
5,4.0,2575,3166,1.0,0,3,3,8,2268,307,1931,0,98143,47.2152,-121.9525,2154,2700,757000
3,4.0,1631,3819,2.0,0,2,4,9,989,642,1926,0,98077,47.7267,-122.3115,1740,3823,687000
2,1.0,1127,6090,2.5,0,0,5,6,742,385,1943,0,98156,47.3069,-122.0023,1322,4754,499000
3,2.0,2141,8709,2.0,0,0,3,10,1995,146,1942,0,98081,47.2636,-122.1361,1751,8506,647000
3,4.0,1490,4718,2.5,0,1,3,7,1279,211,1990,0,98126,47.1102,-121.7666,1559,5071,575000
3,4.0,1389,4979,2.0,0,0,3,9,1036,353,1948,0,98137,47.3079,-122.2393,1322,3700,599000
3,2.0,1900,5512,2.0,0,2,3,6,1521,379,2003,0,98056,47.6009,-121.7622,1901,6555,732000
4,3.0,1861,3253,1.0,0,1,3,7,1790,71,2007,0,98094,47.7714,-122.0467,1882,4107,729000
3,4.0,1415,2344,1.0,0,1,2,7,1206,209,1992,0,98127,47.3189,-122.0844,1568,1913,553000
3,3.0,1267,1207,1.5,0,0,3,8,962,305,1972,0,98036,47.2685,-122.1333,1296,1395,536000
4,4.0,1955,2818,2.0,0,3,3,7,1267,688,1942,2001,98128,47.7216,-121.6914,2028,2503,769000
4,5.0,2075,7176,3.0,0,0,3,7,1489,586,1902,0,98184,47.6968,-121.8251,1936,7937,663000
3,2.0,1773,2801,2.5,0,0,3,9,1758,15,2002,0,98199,47.3297,-121.4779,1508,2476,698000
3,4.0,1985,4063,1.0,0,2,2,7,1538,447,1928,0,98020,47.1482,-122.2101,2130,4946,596000
2,1.0,1458,7138,1.0,0,0,5,6,1150,308,1984,0,98055,47.7944,-122.4519,1167,6483,561000
2,2.0,1243,7454,1.5,0,3,3,7,994,249,1934,0,98060,47.5765,-122.2816,1158,9014,559000
4,4.0,2041,2072,1.0,0,0,4,7,1946,95,2016,0,98163,47.7486,-122.088,1811,2403,662000
2,2.0,1453,10912,2.0,0,0,3,7,1223,230,1947,2010,98129,47.3393,-122.2844,1388,8924,484000
3,3.0,2082,12111,3.0,0,3,5,7,1827,255,1973,0,98045,47.5534,-122.3998,1925,9618,710000
4,4.0,2138,1990,3.0,0,0,3,10,1616,522,1986,0,98197,47.5721,-121.9656,2313,2324,780000
2,2.0,1159,2543,2.0,0,0,3,8,709,450,1938,0,98168,47.711,-121.6877,1048,2376,460000
3,2.0,1402,12745,2.5,0,0,3,5,1363,39,1988,0,98166,47.7951,-121.5981,1436,16182,484000
3,2.0,1266,4370,2.0,0,0,4,6,1240,26,1923,0,98024,47.1761,-122.0215,1244,5531,419000
6,5.0,3100,1000,1.0,0,1,3,11,3037,63,1919,0,98004,47.5418,-121.9263,3473,1116,929000
3,3.0,1873,1604,2.0,0,0,3,8,1831,42,1914,0,98091,47.3355,-121.5934,1819,1605,655000
4,3.0,2273,4026,2.0,0,3,3,9,2105,168,1984,0,98197,47.6682,-122.0768,2604,3289,850000
3,2.0,1661,1938,2.0,0,2,4,6,1451,210,2016,0,98107,47.6279,-121.5583,1329,2383,614000
1,1.0,1322,3531,1.0,0,0,3,8,1240,82,2005,0,98013,47.7248,-121.3391,1377,2645,605000
4,3.0,1955,5044,1.5,0,1,2,8,1643,312,1975,2014,98149,47.3406,-121.4434,1572,4652,652000
6,5.0,3187,15832,1.5,0,0,3,6,2083,1104,1917,0,98101,47.2292,-121.9557,3460,14115,799000
4,4.0,2088,3896,3.0,0,0,3,7,1580,508,1959,0,98160,47.1153,-121.8046,1867,4968,550000
4,4.0,1917,11592,1.5,0,0,4,7,1895,22,1986,0,98166,47.2789,-121.6403,1825,8936,578000
5,5.0,2678,15414,2.0,0,0,2,7,1983,695,2018,0,98095,47.357,-122.0808,2550,19022,798000
2,2.0,1423,15482,2.0,0,1,3,8,1348,75,2004,0,98160,47.7622,-121.5409,1620,15077,633000
2,2.0,1407,6172,1.0,0,0,4,9,897,510,1992,0,98057,47.444,-121.9757,1183,4496,635000
4,4.0,2124,1022,2.0,0,0,4,9,1558,566,1940,1989,98176,47.4895,-121.4838,2266,1162,784000
3,3.0,1689,7106,2.5,0,2,3,8,1251,438,1999,0,98158,47.7161,-122.1943,2014,5404,666000
4,3.0,2817,11370,2.0,0,2,4,7,1748,1069,1968,1992,98071,47.7195,-122.4863,2279,9576,879000
5,5.0,2855,4606,3.0,1,0,3,7,1849,1006,2002,0,98166,47.4695,-121.7408,3387,5434,957000
3,4.0,1917,19844,1.0,0,2,3,9,1298,619,1989,0,98172,47.1796,-121.9577,1548,15733,605000
2,2.0,1334,9778,1.0,0,0,5,7,1247,87,2002,0,98154,47.2894,-122.4282,1516,8754,509000
4,4.0,2402,7744,2.5,0,3,5,6,1502,900,1974,0,98100,47.4198,-121.9149,2845,7098,792000
3,4.0,1855,11721,2.5,0,0,3,7,1335,520,2005,0,98107,47.6258,-122.2977,2221,12346,664000
4,3.0,2108,6417,3.0,0,2,3,6,1273,835,1910,0,98090,47.5982,-121.7443,2074,7533,713000
3,4.0,1609,1000,2.0,0,0,3,8,1413,196,2019,0,98108,47.5499,-121.9659,1845,838,603000
4,4.0,2076,3297,3.0,0,0,2,7,1761,315,1955,0,98130,47.7162,-122.2947,1762,2715,726000
2,1.0,500,12807,2.5,0,0,2,6,500,0,1917,0,98043,47.6619,-122.0057,500,10670,325000
4,4.0,2163,2576,2.5,0,0,3,10,1622,541,1911,0,98043,47.7875,-122.2207,1997,2393,866000
3,4.0,1553,4110,2.0,0,1,5,8,1061,492,2020,0,98063,47.7224,-121.7163,1488,4197,713000
3,2.0,2178,2131,1.5,0,0,4,8,1934,244,1915,0,98073,47.237,-122.1458,2354,1509,684000
2,2.0,1306,20479,3.0,0,2,3,7,1207,99,1926,0,98186,47.1403,-121.5136,1090,23923,452000
4,3.0,1743,18867,1.5,0,1,3,9,1142,601,1999,0,98117,47.3902,-122.483,2090,23698,638000
5,5.0,2485,2423,2.0,0,1,1,8,1975,510,1916,0,98048,47.5323,-122.0159,2619,2922,749000
2,1.0,986,5529,1.5,0,0,3,7,690,296,2012,0,98005,47.5502,-121.7595,1133,3994,408000
2,1.0,1442,2852,2.0,0,4,2,10,962,480,1984,0,98076,47.2873,-122.4729,1632,2894,700000
1,2.0,987,8038,2.0,0,2,4,6,882,105,2018,0,98035,47.7019,-122.241,1092,9552,513000
4,3.0,2387,7389,1.0,0,2,3,10,1946,441,2000,0,98093,47.3305,-122.1071,1947,6698,721000
4,3.0,1863,9408,2.5,0,0,4,7,1279,584,1930,2022,98144,47.7434,-122.4738,1875,11649,629000
3,3.0,1710,6409,1.5,0,0,4,7,1238,472,2008,0,98083,47.4301,-121.844,1592,7897,544000
2,1.0,890,51448,2.0,0,0,3,5,878,12,1934,0,98177,47.1073,-121.743,752,40388,350000
3,3.0,1910,2160,1.0,0,0,3,7,1794,116,1926,0,98060,47.2134,-122.227,1790,2152,575000
3,2.0,1856,1251,1.0,0,0,4,7,1767,89,1986,0,98107,47.1716,-121.8478,1964,895,580000
3,2.0,1849,3589,1.0,0,0,5,12,1450,399,1931,0,98117,47.1308,-121.301,1650,3119,706000
6,5.0,2900,1402,2.0,0,0,4,11,2464,436,1916,0,98051,47.5998,-121.4357,2836,1664,1004000
2,2.0,1424,1489,1.0,0,0,3,10,1069,355,1910,0,98127,47.2346,-122.4296,1370,1913,603000
4,4.0,2581,2206,3.0,0,0,3,7,1629,952,1900,0,98091,47.687,-122.3465,2119,2753,733000
3,4.0,1614,2350,1.0,0,3,3,12,1227,387,1991,0,98082,47.2851,-121.9067,1697,1705,817000
3,4.0,1742,2290,1.0,0,0,5,7,1459,283,1981,0,98059,47.1226,-122.2058,1825,2876,555000
4,3.0,1774,7440,1.0,0,2,4,9,1268,506,1948,2014,98064,47.6745,-122.4028,2105,8880,705000
4,5.0,1840,3278,1.0,0,0,4,6,1728,112,1940,0,98105,47.4263,-122.1945,1691,4001,590000
6,5.0,2929,4257,2.0,0,0,3,7,1934,995,1919,0,98141,47.5197,-122.4266,2834,5317,828000
2,3.0,1631,10051,2.5,0,0,4,10,1218,413,1970,0,98154,47.3354,-121.8641,1568,9980,562000
2,2.0,1223,2662,2.0,0,2,3,10,795,428,1936,0,98070,47.1322,-121.9117,1428,2201,552000
4,4.0,2029,3977,1.0,0,0,2,8,1546,483,1915,0,98131,47.3591,-122.4924,1955,2834,630000
3,2.0,1578,6585,1.0,0,3,3,8,972,606,1938,0,98012,47.4628,-121.921,1542,4703,540000
3,3.0,1540,1040,2.0,0,0,5,6,1092,448,2008,0,98041,47.1082,-121.8762,1387,1129,449000
2,1.0,1388,1000,3.0,0,0,4,8,1055,333,1944,1985,98105,47.502,-121.7732,1111,902,513000
2,1.0,851,6483,1.0,0,1,2,7,673,178,1963,0,98065,47.7251,-121.3359,718,6467,413000
5,5.0,2884,7285,2.0,0,0,4,5,2358,526,1946,0,98063,47.2525,-121.3208,3119,5674,725000
2,2.0,1100,25626,1.5,0,2,3,5,781,319,1922,0,98178,47.7487,-121.8677,1180,32937,465000
3,4.0,1917,5577,1.0,0,0,3,5,1551,366,1931,0,98175,47.1683,-121.4858,1781,4339,557000
2,2.0,919,9469,2.0,0,0,3,8,739,180,1948,0,98008,47.6778,-122.3978,909,9155,469000
3,3.0,1901,4203,1.0,0,2,3,6,1381,520,1980,0,98159,47.6882,-121.8626,1747,4060,623000
2,2.0,1502,6234,2.0,0,4,3,7,1400,102,2022,0,98011,47.2804,-121.6853,1641,4396,642000
3,4.0,1815,18654,1.0,0,0,3,7,1485,330,1918,0,98017,47.7705,-121.8223,2064,20532,537000
2,3.0,1002,1000,2.0,0,2,4,7,734,268,2005,0,98155,47.3916,-122.2231,1162,1023,588000
4,5.0,2175,6842,1.0,0,0,3,8,2129,46,1997,0,98124,47.1989,-122.4248,1891,6832,606000
2,2.0,945,27132,3.0,0,2,4,8,886,59,1977,0,98095,47.5142,-122.036,1019,32310,583000
3,2.0,1624,6159,1.0,0,1,3,7,1613,11,2018,0,98155,47.7976,-121.7228,1925,5202,648000
5,4.0,2809,18406,2.5,0,0,4,7,2463,346,1966,0,98115,47.7295,-121.3099,2978,22394,883000
4,4.0,2339,2971,2.5,0,0,4,7,1757,582,1938,0,98123,47.295,-122.2162,2200,3621,653000
3,3.0,1705,4790,3.0,0,0,4,9,1215,490,1988,0,98087,47.5039,-121.3987,1798,5729,665000
3,3.0,1408,5048,2.0,0,0,3,7,1218,190,1959,0,98056,47.1808,-122.4181,1514,4568,451000
3,3.0,1894,1000,2.0,0,0,4,6,1879,15,1910,0,98197,47.4233,-121.3828,1816,798,567000
4,4.0,2106,1930,1.5,0,0,2,8,1792,314,1948,0,98094,47.4661,-121.5012,1772,1901,656000
6,5.0,2204,2044,1.0,0,4,4,7,2100,104,1914,2002,98098,47.3207,-122.4749,2298,1749,805000
4,3.0,2335,9487,1.5,0,0,2,9,1708,627,1982,0,98175,47.4389,-122.1422,2617,6938,736000
3,3.0,1693,9875,1.0,0,0,3,6,1291,402,1960,0,98019,47.744,-122.4389,2030,8568,566000
4,3.0,2461,6369,3.0,0,0,3,8,2369,92,1942,0,98057,47.4501,-121.3054,2188,6251,728000
3,4.0,1371,9502,1.0,0,3,4,5,1238,133,1914,0,98159,47.6817,-121.9866,1481,7294,536000
2,1.0,500,4310,2.0,0,0,2,7,500,0,1978,0,98016,47.3222,-121.7054,500,5459,332000
3,3.0,1784,12856,2.0,0,0,5,7,1623,161,2001,0,98045,47.78,-122.219,2119,14060,661000
6,5.0,2987,4949,2.0,0,0,5,8,2328,659,1978,0,98155,47.1654,-121.3795,2405,3869,908000
2,3.0,793,5148,2.0,0,0,4,10,644,149,1972,1973,98189,47.5099,-122.171,748,6112,541000
4,4.0,1806,3974,1.0,0,0,3,7,1734,72,1904,0,98154,47.6529,-122.1877,1500,4995,560000
2,2.0,2127,8498,2.0,0,0,4,8,1746,381,1982,0,98157,47.6698,-122.1225,2230,7288,789000
3,2.0,1608,3509,1.0,0,0,3,8,1129,479,1987,2021,98113,47.2388,-121.945,1505,2758,581000
2,1.0,1519,10734,3.0,0,0,3,10,1176,343,1928,0,98121,47.3812,-122.4778,1661,9591,625000
3,2.0,1505,1987,2.0,0,0,5,8,1214,291,1961,2008,98103,47.5369,-121.7826,1497,2383,579000
4,3.0,1473,2040,3.0,0,0,5,5,941,532,1959,0,98127,47.3211,-122.462,1426,1642,548000
3,4.0,1649,8518,1.0,0,0,5,8,1480,169,1968,0,98044,47.5608,-121.853,1549,9946,635000
4,4.0,2020,4579,1.0,0,3,3,7,1300,720,1921,0,98109,47.3651,-121.9505,1686,5173,610000
4,4.0,1980,3418,1.0,0,3,3,4,1509,471,1912,0,98157,47.3456,-122.2089,1746,3728,596000
5,5.0,2466,10017,1.0,0,0,3,6,2273,193,1949,0,98109,47.1756,-122.1043,2603,9616,602000
2,2.0,1379,3024,1.0,0,0,3,9,1085,294,2015,0,98110,47.1275,-121.6532,1377,2782,530000
3,2.0,1655,4187,2.0,0,0,3,9,1550,105,2012,0,98111,47.6847,-122.4885,1370,3145,664000
2,2.0,921,15054,1.0,0,0,3,8,679,242,1946,0,98130,47.4427,-122.12,937,13766,405000
6,5.0,3046,16837,2.0,0,0,4,11,2994,52,2009,0,98134,47.494,-121.6836,2503,17866,958000
5,4.0,1915,17291,2.5,0,0,4,8,1309,606,1928,0,98009,47.3606,-122.3173,1924,21422,679000
3,2.0,1085,3922,2.0,0,3,4,4,668,417,1979,0,98015,47.1957,-121.8275,1287,4706,419000
4,4.0,2322,13155,1.5,0,3,4,6,2204,118,1999,0,98058,47.4147,-122.2973,2143,9463,750000
3,3.0,1852,2300,1.5,0,0,2,5,1668,184,1916,0,98002,47.2603,-122.3143,2018,1802,543000
4,5.0,2083,2379,2.0,0,0,2,5,1443,640,1919,0,98131,47.6864,-121.5733,2288,2876,652000
2,2.0,881,1000,1.0,0,3,4,6,876,5,1977,0,98180,47.7908,-122.1802,847,1264,494000
4,4.0,1888,18738,2.0,0,3,3,7,1512,376,2013,0,98055,47.7224,-122.0491,1958,13744,788000
2,1.0,1221,2462,1.5,0,4,3,9,1197,24,1905,0,98053,47.4698,-121.624,1207,2759,608000
4,4.0,1621,4442,2.5,0,0,2,9,1300,321,1921,0,98094,47.5397,-122.2846,1481,4084,621000
4,4.0,1878,2373,2.0,0,0,3,7,1481,397,2003,0,98072,47.7637,-121.8619,2069,2180,646000
4,3.0,2296,8571,2.0,0,1,4,9,1790,506,1908,0,98040,47.4771,-121.3986,2482,9305,763000
1,1.0,1328,3639,1.5,0,0,4,7,975,353,1931,0,98039,47.547,-121.8354,1541,4316,526000
3,4.0,1574,1730,1.0,0,0,5,9,1280,294,1987,0,98171,47.5405,-122.4414,1648,1496,686000
3,2.0,1927,6998,2.0,0,0,3,7,1505,422,1932,0,98141,47.5957,-121.7924,1841,7860,629000
3,3.0,1126,1561,2.0,0,3,3,6,692,434,1976,0,98104,47.5482,-122.3918,1222,1688,525000
2,3.0,1498,2515,1.0,0,3,4,9,1055,443,1998,0,98105,47.5695,-122.1615,1569,2541,688000
5,4.0,2259,1000,1.0,0,0,3,7,1548,711,1969,0,98165,47.6081,-121.4804,2364,1061,657000
3,4.0,1792,1573,1.0,0,3,3,7,1697,95,1948,0,98055,47.6664,-122.4867,2043,1118,678000
3,3.0,1626,5669,2.0,0,0,5,6,1365,261,2003,0,98160,47.3821,-122.4076,1893,3982,634000
3,4.0,2096,1021,1.0,0,2,4,8,1898,198,1929,0,98142,47.6221,-122.064,1828,1052,676000
3,4.0,1438,1503,2.0,0,0,5,12,1413,25,2001,0,98065,47.1701,-121.3007,1331,1525,647000
4,4.0,2288,4905,2.0,0,0,3,4,1962,326,1915,0,98155,47.7133,-122.1498,2426,3643,662000
3,3.0,1616,3182,2.0,0,0,3,9,1605,11,1964,0,98024,47.303,-122.3113,1653,3167,559000
5,5.0,2453,24188,2.5,0,0,4,3,1778,675,2005,0,98115,47.3824,-121.8407,2602,27925,710000
3,3.0,1645,21314,2.5,0,0,3,7,1110,535,1981,0,98113,47.6625,-121.8769,1601,21841,643000
6,5.0,2646,2454,2.0,0,0,4,6,2014,632,1985,0,98022,47.5459,-121.9605,2553,2480,808000
5,4.0,2496,7675,1.0,0,4,3,8,1968,528,1989,0,98078,47.316,-121.364,2114,8678,849000
2,2.0,1281,8950,1.5,0,0,4,5,1227,54,1913,0,98045,47.2578,-122.1638,1344,7188,354000
5,4.0,2572,3047,2.0,0,0,4,7,2119,453,1955,0,98136,47.7704,-122.148,2238,2969,736000
2,1.0,1325,1486,2.0,0,0,3,6,950,375,1936,0,98195,47.1614,-122.3317,1416,1172,471000
4,4.0,2339,4867,2.0,0,0,3,6,2098,241,1948,0,98064,47.103,-121.6633,2776,4937,606000
3,3.0,1977,4280,1.0,0,0,4,8,1586,391,1977,0,98097,47.5711,-122.1144,1784,4516,651000
5,5.0,2185,3468,2.0,0,2,4,6,1453,732,1989,0,98115,47.5301,-121.5367,1872,2681,757000
5,5.0,2761,7001,1.0,0,0,3,6,2294,467,1949,0,98175,47.6163,-121.3339,2235,5218,755000
4,5.0,1744,2696,2.0,0,0,4,6,1682,62,1935,0,98021,47.6121,-122.4476,1659,2157,652000
4,4.0,2276,1956,1.0,0,1,3,7,2133,143,1951,0,98160,47.7043,-121.3083,2016,2057,735000
3,3.0,1886,5363,2.0,0,0,3,8,1574,312,1922,0,98105,47.7455,-122.1951,1880,4364,642000
2,3.0,727,6693,1.0,0,0,2,4,546,181,1965,0,98045,47.6425,-121.9959,734,5790,340000
3,4.0,1728,1917,1.5,0,3,5,6,1097,631,2002,0,98044,47.2626,-121.5667,1624,2150,637000
2,2.0,1159,10327,2.0,0,0,3,7,913,246,1970,0,98041,47.4244,-121.7016,1275,8768,487000
4,4.0,1872,1192,1.0,0,0,3,7,1686,186,2002,0,98096,47.5492,-121.5659,2175,1119,661000
3,2.0,2105,3095,2.0,0,3,4,9,1566,539,1944,0,98180,47.4776,-121.9404,1862,3891,747000
6,5.0,2704,3998,2.0,0,0,3,8,1877,827,2014,0,98139,47.2112,-121.4007,3068,4778,781000
4,5.0,1858,2954,2.0,0,0,3,7,1807,51,1985,0,98101,47.5125,-121.5521,1584,2521,637000
4,3.0,2123,3127,1.5,0,4,3,7,1971,152,1927,0,98115,47.7206,-122.1289,1893,3310,722000
2,2.0,1506,21957,2.0,0,0,4,8,1288,218,2001,0,98018,47.393,-121.3618,1543,24141,629000
5,5.0,2458,2488,2.0,0,0,3,9,1609,849,1919,0,98139,47.5683,-121.3467,2268,3085,744000
5,5.0,2850,34647,2.0,0,3,4,7,1875,975,1948,0,98027,47.5312,-122.0019,2328,35634,811000
3,4.0,1859,6972,2.0,0,3,4,8,1192,667,1956,0,98171,47.3639,-121.7176,1706,7228,728000
4,5.0,1447,5290,1.5,0,0,4,8,1225,222,1981,0,98102,47.4957,-121.5223,1681,6523,626000
4,3.0,1941,7194,1.0,0,0,4,7,1254,687,2020,0,98193,47.2471,-121.5192,1688,5271,688000
2,2.0,1131,37195,1.0,0,2,3,6,1060,71,1987,0,98182,47.4823,-122.4831,1250,40055,476000
3,4.0,1844,2220,1.0,0,1,3,8,1839,5,1996,0,98029,47.6592,-121.7452,2008,2109,671000
3,3.0,913,2006,1.0,0,0,4,6,682,231,1958,0,98149,47.6313,-121.3316,769,2499,413000
2,3.0,2065,2687,2.0,0,0,5,8,1614,451,2018,0,98029,47.3506,-122.2224,1924,3429,674000
3,2.0,1859,5043,2.0,0,0,3,8,1645,214,2008,2002,98137,47.1785,-121.5453,1628,4045,522000
2,2.0,1345,1236,1.0,0,3,3,8,1311,34,1925,0,98189,47.66,-121.8589,1088,1074,509000
1,1.0,1254,5003,3.0,0,3,3,7,1201,53,1918,0,98190,47.2855,-122.2342,1090,4323,487000
2,3.0,2003,19050,2.0,0,4,3,6,1248,755,2011,0,98199,47.1371,-122.4388,1764,14485,646000
6,5.0,3161,5548,3.0,0,3,2,5,2110,1051,2005,0,98102,47.4116,-121.5881,2739,5491,841000
3,2.0,1985,3889,2.0,0,0,3,8,1790,195,1912,0,98091,47.6176,-122.1202,1660,3920,611000
6,5.0,2939,2997,2.0,0,0,3,9,2573,366,1973,0,98005,47.6659,-122.0493,2970,3128,826000
3,4.0,1658,10085,1.0,0,2,3,8,1083,575,1961,2009,98097,47.7875,-121.9177,1540,11071,695000
3,2.0,1557,2539,1.0,0,1,3,6,1247,310,1913,0,98015,47.2326,-121.8914,1811,1873,451000
3,3.0,1452,21528,1.0,1,0,4,10,1325,127,1972,1999,98185,47.3057,-122.2526,1270,23110,839000
3,2.0,1494,23079,2.0,0,0,4,11,1027,467,2016,0,98005,47.5266,-121.6952,1555,28809,663000
2,1.0,895,6035,1.0,0,3,5,7,849,46,1910,0,98148,47.6679,-121.669,1038,5872,454000
4,4.0,2077,4870,2.0,0,0,3,7,1290,787,1966,0,98101,47.2639,-122.3292,1701,3721,537000
2,1.0,795,11210,1.0,0,0,2,8,726,69,2003,0,98081,47.3869,-121.8605,800,8425,362000
4,4.0,2157,11800,2.5,0,0,5,8,1826,331,1911,0,98114,47.3859,-121.7689,2114,10255,689000
4,4.0,2089,2579,1.0,1,1,4,10,1517,572,1934,0,98004,47.6411,-122.2765,2447,2970,842000
2,1.0,1344,3225,1.0,0,0,3,5,1194,150,2002,0,98184,47.2687,-121.4266,1432,2763,382000
2,2.0,1143,1706,1.0,1,2,3,7,1043,100,2009,2006,98034,47.7781,-121.9206,1074,2028,707000
4,4.0,3023,6818,1.5,0,0,3,8,2943,80,1938,0,98040,47.4573,-122.362,3279,8126,774000
3,4.0,2108,8377,1.0,0,0,3,9,1575,533,1931,0,98197,47.2974,-122.0987,2178,8161,631000
2,3.0,927,1669,2.0,0,0,2,9,811,116,2002,0,98196,47.299,-121.9276,870,1470,465000
6,5.0,2970,3415,1.0,0,1,5,11,2498,472,1913,0,98150,47.1128,-122.4878,3309,3615,851000
